date,sleep_total_min,sleep_deep_min,sleep_light_min,sleep_rem_min,sleep_awake_min,sleep_score,sleep_quality_score,sleep_recovery_score,resp_avg,sleep_stress_avg,restless_moments,hrv_overnight_ms,hrv_status,hrv_weekly_avg,overnight_hr,rhr,spo2_status,vo2max_running,vo2max_fitnessage,bio_age,bmi,acute_load,chronic_load,acwr,acwr_status,training_status,fitness_trend,readiness_score,readiness_level,recovery_time_hr,pred_5k_s,pred_10k_s,pred_half_s,pred_marathon_s
2025-04-20,246.0,51.0,170.0,25.0,40.0,47.0,64.0,57.0,14.0,26.4,39.0,,,40.0,,63.0,,42.0,50.9,19.4,20.7,443.0,258.0,1.7,HIGH,PRODUCTIVE,NO_CHANGE,4.0,POOR,5760.0,1776.0,3760.0,8447.0,19697.0
2025-04-21,421.0,85.0,264.0,72.0,1.0,79.0,82.0,66.0,16.0,22.2,40.0,,,39.0,,,,,,,,379.0,255.0,1.4,OPTIMAL,PRODUCTIVE,NO_CHANGE,4.0,POOR,4364.0,1778.0,3763.0,8453.0,19714.0
2025-04-22,375.0,87.0,213.0,75.0,1.0,76.0,88.0,78.0,14.0,16.2,34.0,,,40.0,,63.0,,,50.9,19.4,20.7,314.0,251.0,1.2,OPTIMAL,PRODUCTIVE,NO_CHANGE,25.0,LOW,2267.0,1780.0,3765.0,8460.0,19732.0
2025-04-23,432.0,67.0,306.0,59.0,7.0,77.0,77.0,70.0,13.0,20.1,40.0,,,40.0,,63.0,,,50.9,19.4,20.7,249.0,248.0,1.0,OPTIMAL,MAINTAINING,NO_CHANGE,57.0,MODERATE,1424.0,1782.0,3768.0,8466.0,19750.0
2025-04-24,393.0,49.0,289.0,55.0,34.0,68.0,67.0,60.0,15.0,24.9,44.0,,,38.0,,63.0,,,50.9,19.4,20.7,214.0,239.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,70.0,MODERATE,130.0,1780.0,3767.0,8473.0,19801.0
2025-04-25,442.0,114.0,257.0,71.0,1.0,79.0,82.0,65.0,15.0,22.7,40.0,,,37.0,,,,,,,,178.0,230.0,0.7,LOW,MAINTAINING,NO_CHANGE,68.0,MODERATE,1.0,1785.0,3773.0,8487.0,19845.0
2025-04-26,483.0,50.0,358.0,75.0,31.0,79.0,72.0,76.0,14.0,17.0,60.0,,,37.0,,,,,,,,142.0,222.0,0.6,LOW,UNPRODUCTIVE,DECREASING,75.0,HIGH,1.0,1789.0,3778.0,8509.0,19954.0
2025-04-27,351.0,72.0,237.0,42.0,0.0,73.0,92.0,100.0,14.0,8.2,35.0,,,39.0,,63.0,,42.0,50.9,19.4,20.7,598.0,302.0,1.9,HIGH,OVERREACHING,DECREASING,4.0,POOR,5612.0,1769.0,3745.0,8415.0,19691.0
2025-04-28,489.0,57.0,346.0,86.0,26.0,81.0,75.0,72.0,14.0,19.1,47.0,,,41.0,,,,,,,,513.0,300.0,1.7,HIGH,OVERREACHING,DECREASING,1.0,POOR,4229.0,1772.0,3749.0,8421.0,19709.0
2025-04-29,444.0,60.0,296.0,88.0,1.0,81.0,81.0,73.0,13.0,18.5,46.0,,,41.0,,,,,,,,428.0,298.0,1.4,OPTIMAL,OVERREACHING,DECREASING,26.0,LOW,2831.0,1774.0,3751.0,8428.0,19727.0
2025-04-30,423.0,116.0,213.0,94.0,10.0,76.0,81.0,60.0,17.0,25.0,30.0,,,38.0,,63.0,,,50.9,19.4,20.7,344.0,296.0,1.1,OPTIMAL,UNPRODUCTIVE,DECREASING,50.0,MODERATE,898.0,1775.0,3753.0,8434.0,19745.0
2025-05-01,309.0,64.0,194.0,51.0,12.0,63.0,79.0,66.0,15.0,22.0,30.0,,,38.0,,,,,,,,311.0,291.0,1.0,OPTIMAL,UNPRODUCTIVE,DECREASING,67.0,MODERATE,62.0,1727.0,3705.0,8362.0,19488.0
2025-05-02,448.0,56.0,317.0,75.0,7.0,79.0,77.0,70.0,16.0,20.2,40.0,,,38.0,,63.0,,,50.9,19.4,20.7,260.0,283.0,0.9,OPTIMAL,UNPRODUCTIVE,DECREASING,69.0,MODERATE,1.0,1727.0,3706.0,8365.0,19500.0
2025-05-03,564.0,69.0,381.0,114.0,12.0,89.0,87.0,99.0,14.0,10.2,45.0,,,39.0,,,,,,,,209.0,275.0,0.7,LOW,UNPRODUCTIVE,DECREASING,86.0,HIGH,1.0,1725.0,3704.0,8370.0,19551.0
2025-05-04,370.0,60.0,266.0,44.0,13.0,69.0,74.0,65.0,15.0,22.5,40.0,,,38.0,,62.0,,42.0,51.1,19.2,20.7,570.0,342.0,1.6,HIGH,PRODUCTIVE,NO_CHANGE,1.0,POOR,4636.0,1706.0,3668.0,8300.0,19252.0
2025-05-05,482.0,35.0,396.0,51.0,10.0,79.0,75.0,77.0,14.0,16.6,47.0,,,37.0,,,,,,,,478.0,339.0,1.4,OPTIMAL,PRODUCTIVE,NO_CHANGE,1.0,POOR,3914.0,1706.0,3669.0,8304.0,19266.0
2025-05-06,394.0,60.0,249.0,85.0,6.0,76.0,82.0,71.0,15.0,19.4,38.0,,,36.0,,62.0,,,51.1,19.2,20.7,386.0,336.0,1.1,OPTIMAL,PRODUCTIVE,NO_CHANGE,29.0,LOW,2534.0,1707.0,3672.0,8309.0,19280.0
2025-05-07,451.0,60.0,289.0,102.0,12.0,79.0,78.0,63.0,14.0,23.5,37.0,,,38.0,,62.0,,,51.1,19.2,20.7,294.0,332.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,61.0,MODERATE,1065.0,1708.0,3673.0,8313.0,19294.0
2025-05-08,447.0,73.0,286.0,88.0,0.0,81.0,81.0,68.0,15.0,20.9,39.0,,,39.0,,,,,,,,252.0,320.0,0.7,LOW,MAINTAINING,NO_CHANGE,80.0,HIGH,1.0,1709.0,3675.0,8317.0,19308.0
2025-05-09,400.0,67.0,262.0,71.0,2.0,76.0,81.0,70.0,13.0,20.0,45.0,,,40.0,,62.0,,,51.1,19.2,20.7,209.0,308.0,0.6,LOW,RECOVERY,NO_CHANGE,79.0,HIGH,1.0,1709.0,3676.0,8322.0,19323.0
2025-05-10,457.0,78.0,280.0,99.0,2.0,84.0,83.0,72.0,13.0,18.8,56.0,,,39.0,,,,,,,,166.0,296.0,0.5,LOW,RECOVERY,NO_CHANGE,84.0,HIGH,1.0,1710.0,3678.0,8326.0,19338.0
2025-05-11,312.0,72.0,184.0,56.0,17.0,63.0,78.0,65.0,15.0,22.5,35.0,,,38.0,,62.0,,42.0,51.1,19.2,20.7,527.0,356.0,1.4,OPTIMAL,PRODUCTIVE,NO_CHANGE,4.0,POOR,5658.0,1717.0,3682.0,8348.0,19397.0
2025-05-12,345.0,71.0,233.0,41.0,6.0,69.0,81.0,67.0,15.0,21.6,32.0,,,38.0,,,,,,,,445.0,349.0,1.2,OPTIMAL,PRODUCTIVE,NO_CHANGE,1.0,POOR,4189.0,1718.0,3684.0,8353.0,19413.0
2025-05-13,398.0,56.0,295.0,47.0,27.0,73.0,73.0,78.0,13.0,16.0,50.0,,,39.0,,,,,,,,364.0,342.0,1.0,OPTIMAL,MAINTAINING,NO_CHANGE,25.0,LOW,2806.0,1719.0,3685.0,8358.0,19428.0
2025-05-14,413.0,94.0,232.0,87.0,1.0,84.0,94.0,98.0,14.0,10.5,39.0,,,42.0,,62.0,,,51.1,19.2,20.7,282.0,335.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,62.0,MODERATE,1390.0,1719.0,3686.0,8363.0,19442.0
2025-05-15,348.0,59.0,185.0,104.0,88.0,57.0,63.0,71.0,15.0,19.4,34.0,,,42.0,,62.0,,,51.1,19.2,20.7,242.0,322.0,0.7,LOW,MAINTAINING,NO_CHANGE,57.0,MODERATE,44.0,1720.0,3688.0,8367.0,19457.0
2025-05-16,436.0,67.0,313.0,56.0,7.0,75.0,76.0,63.0,14.0,23.6,41.0,,,41.0,,,,,,,,202.0,309.0,0.6,LOW,RECOVERY,NO_CHANGE,71.0,MODERATE,1.0,1722.0,3690.0,8372.0,19472.0
2025-05-17,505.0,56.0,360.0,89.0,13.0,78.0,72.0,63.0,14.0,23.3,68.0,,,39.0,,62.0,,,51.1,19.2,20.7,161.0,296.0,0.5,LOW,RECOVERY,NO_CHANGE,76.0,HIGH,1.0,1721.0,3690.0,8374.0,19479.0
2025-05-18,280.0,68.0,188.0,24.0,7.0,56.0,78.0,68.0,14.0,21.1,32.0,,,40.0,,62.0,,42.0,51.1,19.2,20.7,466.0,345.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,5.0,POOR,5400.0,1708.0,3658.0,8315.0,19215.0
2025-05-19,398.0,39.0,341.0,18.0,43.0,53.0,48.0,48.0,16.0,30.2,42.0,,,38.0,,,,,,,,391.0,338.0,1.1,OPTIMAL,PRODUCTIVE,NO_CHANGE,1.0,POOR,4022.0,1709.0,3660.0,8320.0,19229.0
2025-05-20,438.0,108.0,277.0,53.0,3.0,85.0,83.0,77.0,13.0,16.6,52.0,,,37.0,,62.0,,42.0,51.1,19.2,20.7,470.0,358.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,25.0,LOW,2405.0,1720.0,3678.0,8343.0,19278.0
2025-05-21,457.0,68.0,316.0,73.0,2.0,85.0,81.0,75.0,13.0,17.6,42.0,,,38.0,,,,,,,,380.0,352.0,1.0,OPTIMAL,PRODUCTIVE,NO_CHANGE,59.0,MODERATE,1077.0,1721.0,3679.0,8347.0,19292.0
2025-05-22,368.0,66.0,225.0,77.0,38.0,67.0,70.0,61.0,15.0,24.5,35.0,,,37.0,,62.0,,42.0,51.1,19.2,20.7,571.0,382.0,1.4,OPTIMAL,PRODUCTIVE,NO_CHANGE,25.0,LOW,2484.0,1728.0,3688.0,8359.0,19307.0
2025-05-23,485.0,48.0,361.0,76.0,7.0,77.0,74.0,61.0,14.0,24.4,58.0,,,38.0,,,,,,,,497.0,371.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,50.0,MODERATE,924.0,1729.0,3689.0,8363.0,19320.0
2025-05-24,532.0,56.0,361.0,115.0,12.0,83.0,79.0,70.0,13.0,20.2,61.0,,,39.0,,62.0,,,51.1,19.2,20.7,423.0,359.0,1.1,OPTIMAL,PRODUCTIVE,NO_CHANGE,76.0,HIGH,1.0,1729.0,3691.0,8368.0,19334.0
2025-05-25,655.0,44.0,434.0,177.0,12.0,79.0,77.0,64.0,14.0,23.2,64.0,,,40.0,,62.0,,42.0,51.1,19.2,20.7,735.0,417.0,1.7,HIGH,PRODUCTIVE,NO_CHANGE,3.0,POOR,4688.0,1724.0,3677.0,8339.0,19197.0
2025-05-26,362.0,55.0,247.0,60.0,16.0,71.0,78.0,72.0,15.0,18.8,31.0,,,42.0,,,,,,,,623.0,412.0,1.5,HIGH,PRODUCTIVE,NO_CHANGE,2.0,POOR,3929.0,1724.0,3677.0,8343.0,19209.0
2025-05-27,441.0,62.0,314.0,65.0,13.0,79.0,78.0,78.0,13.0,16.1,49.0,,,43.0,,62.0,,42.0,51.1,19.2,20.7,696.0,441.0,1.5,HIGH,PRODUCTIVE,NO_CHANGE,29.0,LOW,2593.0,1723.0,3672.0,8335.0,19179.0
2025-05-28,501.0,67.0,351.0,83.0,2.0,90.0,90.0,99.0,13.0,10.3,41.0,,,44.0,,,,,,,,565.0,437.0,1.2,OPTIMAL,PRODUCTIVE,NO_CHANGE,60.0,MODERATE,1163.0,1724.0,3674.0,8339.0,19194.0
2025-05-29,434.0,80.0,278.0,76.0,12.0,80.0,81.0,73.0,13.0,18.6,38.0,,,45.0,,62.0,,42.0,51.1,19.2,20.7,728.0,475.0,1.5,HIGH,PRODUCTIVE,NO_CHANGE,25.0,LOW,2816.0,1729.0,3679.0,8346.0,19180.0
2025-05-30,361.0,65.0,239.0,57.0,26.0,68.0,73.0,61.0,15.0,24.5,41.0,,,44.0,,62.0,,,51.1,19.2,20.7,606.0,467.0,1.2,OPTIMAL,PRODUCTIVE,NO_CHANGE,50.0,MODERATE,465.0,1730.0,3682.0,8352.0,19196.0
2025-05-31,275.0,33.0,222.0,20.0,51.0,53.0,67.0,73.0,13.0,18.6,24.0,,,44.0,,62.0,,42.0,51.1,19.2,20.7,829.0,516.0,1.6,HIGH,PRODUCTIVE,NO_CHANGE,1.0,POOR,5686.0,1732.0,3681.0,8349.0,19166.0
2025-06-01,506.0,62.0,367.0,77.0,3.0,84.0,81.0,78.0,14.0,16.0,55.0,,,43.0,,62.0,,,51.1,19.2,20.7,689.0,508.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,1.0,POOR,4087.0,1732.0,3681.0,8351.0,19172.0
2025-06-02,383.0,33.0,299.0,51.0,34.0,69.0,68.0,69.0,14.0,20.5,46.0,,,43.0,,,,,,,,573.0,501.0,1.1,OPTIMAL,PRODUCTIVE,NO_CHANGE,28.0,LOW,2708.0,1732.0,3681.0,8355.0,19185.0
2025-06-03,428.0,67.0,275.0,86.0,3.0,79.0,81.0,71.0,14.0,19.3,47.0,,,43.0,,,,,,,,456.0,494.0,0.9,OPTIMAL,MAINTAINING,NO_CHANGE,60.0,MODERATE,1283.0,1733.0,3682.0,8359.0,19199.0
2025-06-04,493.0,51.0,340.0,102.0,25.0,80.0,73.0,71.0,14.0,19.4,51.0,,,41.0,,61.0,,,51.2,19.0,20.7,340.0,487.0,0.6,LOW,MAINTAINING,NO_CHANGE,80.0,HIGH,1.0,1734.0,3685.0,8365.0,19216.0
2025-06-05,408.0,50.0,285.0,73.0,23.0,75.0,75.0,78.0,13.0,16.0,51.0,,,41.0,,61.0,,42.0,51.2,19.0,20.7,454.0,507.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,51.0,MODERATE,2143.0,1752.0,3715.0,8424.0,19391.0
2025-06-06,381.0,45.0,255.0,81.0,10.0,70.0,75.0,57.0,15.0,26.4,41.0,,,40.0,,,,,,,,357.0,495.0,0.7,LOW,MAINTAINING,NO_CHANGE,59.0,MODERATE,820.0,1753.0,3717.0,8430.0,19410.0
2025-06-07,460.0,74.0,321.0,65.0,2.0,80.0,78.0,67.0,14.0,21.6,49.0,,,40.0,,61.0,,,51.2,19.0,20.7,279.0,479.0,0.5,LOW,RECOVERY,NO_CHANGE,73.0,MODERATE,1.0,1755.0,3719.0,8437.0,19429.0
2025-06-08,404.0,49.0,313.0,42.0,21.0,62.0,62.0,43.0,16.0,32.1,35.0,,,37.0,,61.0,,,51.2,19.0,20.7,221.0,467.0,0.4,LOW,RECOVERY,NO_CHANGE,60.0,MODERATE,1.0,1756.0,3723.0,8445.0,19451.0
2025-06-09,334.0,71.0,211.0,52.0,3.0,69.0,84.0,73.0,15.0,18.5,35.0,,,37.0,,61.0,,,51.2,19.0,20.7,166.0,450.0,0.3,LOW,RECOVERY,NO_CHANGE,65.0,MODERATE,1.0,1757.0,3725.0,8460.0,19489.0
2025-06-10,352.0,79.0,243.0,30.0,5.0,67.0,80.0,72.0,15.0,18.8,30.0,,,35.0,,61.0,,,51.2,19.0,20.7,302.0,468.0,0.6,LOW,RECOVERY,NO_CHANGE,25.0,LOW,1905.0,1737.0,3689.0,8404.0,19354.0
2025-06-11,363.0,63.0,230.0,70.0,19.0,64.0,69.0,48.0,17.0,29.9,34.0,,,33.0,,61.0,,,51.2,19.0,20.7,387.0,470.0,0.8,OPTIMAL,STRAINED,NO_CHANGE,25.0,LOW,1027.0,1735.0,3687.0,8409.0,19378.0
2025-06-12,379.0,70.0,301.0,8.0,29.0,57.0,63.0,62.0,16.0,23.8,30.0,,,31.0,,61.0,,,51.2,19.0,20.7,467.0,475.0,0.9,OPTIMAL,STRAINED,NO_CHANGE,7.0,POOR,1338.0,1737.0,3690.0,8417.0,19391.0
2025-06-13,344.0,52.0,285.0,7.0,80.0,36.0,27.0,0.0,17.0,53.0,16.0,,,30.0,,61.0,,,51.2,19.0,20.7,443.0,463.0,0.9,OPTIMAL,STRAINED,NO_CHANGE,1.0,POOR,758.0,1745.0,3705.0,8447.0,19457.0
2025-06-14,346.0,70.0,227.0,49.0,10.0,72.0,86.0,88.0,13.0,13.0,32.0,,,31.0,,61.0,,,51.2,19.0,20.7,373.0,445.0,0.8,OPTIMAL,STRAINED,NO_CHANGE,29.0,LOW,1.0,1758.0,3728.0,8492.0,19554.0
2025-06-15,256.0,102.0,133.0,21.0,1.0,52.0,80.0,68.0,14.0,21.1,14.0,,,33.0,,,,,,,,302.0,427.0,0.7,LOW,MAINTAINING,NO_CHANGE,4.0,POOR,116.0,1758.0,3730.0,8506.0,19605.0
2025-06-16,487.0,61.0,308.0,118.0,0.0,91.0,90.0,84.0,14.0,14.1,31.0,,,34.0,,,,,,,,251.0,409.0,0.6,LOW,RECOVERY,NO_CHANGE,57.0,MODERATE,0.0,1759.0,3732.0,8519.0,19638.0
2025-06-17,418.0,54.0,221.0,143.0,1.0,77.0,81.0,71.0,14.0,19.7,33.0,,,36.0,,62.0,,,51.1,19.2,20.7,200.0,391.0,0.5,LOW,RECOVERY,NO_CHANGE,76.0,HIGH,1.0,1759.0,3734.0,8531.0,19664.0
2025-06-18,432.0,64.0,307.0,61.0,12.0,67.0,68.0,45.0,15.0,31.4,41.0,,,38.0,,62.0,,40.0,51.1,19.2,20.7,322.0,405.0,0.7,LOW,UNPRODUCTIVE,DECREASING,34.0,LOW,2545.0,1799.0,3798.0,8693.0,20062.0
2025-06-19,484.0,47.0,379.0,58.0,12.0,70.0,69.0,48.0,16.0,30.0,39.0,,,36.0,,,,,,,,256.0,388.0,0.6,LOW,UNPRODUCTIVE,DECREASING,32.0,LOW,1586.0,1801.0,3801.0,8702.0,20078.0
2025-06-20,482.0,41.0,370.0,71.0,15.0,78.0,73.0,68.0,17.0,21.1,52.0,,,38.0,,62.0,,,51.9,18.2,20.7,189.0,371.0,0.5,LOW,UNPRODUCTIVE,DECREASING,71.0,MODERATE,1.0,1801.0,3802.0,8709.0,20089.0
2025-06-21,431.0,60.0,323.0,48.0,3.0,77.0,79.0,75.0,16.0,17.3,47.0,,,36.0,,62.0,,,51.9,18.2,20.7,142.0,351.0,0.4,LOW,UNPRODUCTIVE,DECREASING,79.0,HIGH,1.0,1799.0,3801.0,8717.0,20129.0
2025-06-22,442.0,58.0,349.0,35.0,7.0,70.0,70.0,62.0,18.0,24.0,56.0,,,35.0,,62.0,,,51.1,19.2,20.7,108.0,329.0,0.3,LOW,UNPRODUCTIVE,DECREASING,79.0,HIGH,1.0,1799.0,3802.0,8722.0,20135.0
2025-06-23,441.0,76.0,311.0,54.0,10.0,77.0,77.0,68.0,17.0,20.9,55.0,,,34.0,,,,,,,,86.0,308.0,0.2,LOW,DETRAINING,DECREASING,79.0,HIGH,1.0,1799.0,3806.0,8735.0,20145.0
2025-06-24,472.0,97.0,298.0,77.0,3.0,84.0,83.0,68.0,16.0,20.9,44.0,,,32.0,,62.0,,,51.1,19.2,20.7,69.0,286.0,0.2,LOW,DETRAINING,DECREASING,85.0,HIGH,1.0,1800.0,3810.0,8749.0,20154.0
2025-06-25,385.0,86.0,256.0,43.0,5.0,73.0,81.0,68.0,15.0,21.0,38.0,,,32.0,,62.0,,40.0,51.1,19.2,20.7,215.0,295.0,0.7,LOW,STRAINED,DECREASING,25.0,LOW,2772.0,1832.0,3873.0,8914.0,20553.0
2025-06-26,442.0,70.0,316.0,56.0,1.0,76.0,77.0,63.0,15.0,23.5,41.0,,,33.0,,62.0,,,51.9,18.2,20.7,182.0,276.0,0.6,LOW,STRAINED,DECREASING,50.0,MODERATE,853.0,1833.0,3876.0,8926.0,20565.0
2025-06-27,226.0,65.0,145.0,16.0,0.0,47.0,81.0,77.0,15.0,16.7,22.0,,,34.0,,,,,,,,148.0,259.0,0.5,LOW,STRAINED,DECREASING,39.0,LOW,254.0,1835.0,3880.0,8936.0,20578.0
2025-06-28,550.0,85.0,365.0,100.0,6.0,79.0,78.0,58.0,17.0,25.7,40.0,,,33.0,,63.0,,,51.8,18.3,20.7,115.0,243.0,0.4,LOW,STRAINED,DECREASING,54.0,MODERATE,1.0,1836.0,3882.0,8943.0,20587.0
2025-06-29,251.0,48.0,203.0,0.0,7.0,43.0,66.0,57.0,16.0,26.1,27.0,,,34.0,,63.0,,39.0,50.9,19.4,20.7,411.0,279.0,1.4,OPTIMAL,STRAINED,DECREASING,1.0,POOR,4438.0,1826.0,3861.0,8898.0,20527.0
2025-06-30,461.0,65.0,300.0,96.0,0.0,83.0,81.0,71.0,16.0,19.7,42.0,,,34.0,,,,,,,,363.0,266.0,1.3,OPTIMAL,STRAINED,DECREASING,1.0,POOR,3032.0,1829.0,3868.0,8917.0,20551.0
2025-07-01,440.0,60.0,319.0,61.0,7.0,75.0,74.0,64.0,16.0,23.1,41.0,,,34.0,,63.0,,,50.9,19.4,20.7,315.0,253.0,1.2,OPTIMAL,STRAINED,DECREASING,35.0,LOW,1636.0,1832.0,3874.0,8932.0,20575.0
2025-07-02,459.0,54.0,294.0,111.0,0.0,86.0,86.0,77.0,14.0,16.3,45.0,,,37.0,,63.0,,40.0,50.9,19.4,20.7,592.0,300.0,1.9,HIGH,OVERREACHING,DECREASING,1.0,POOR,3700.0,1795.0,3811.0,8791.0,20243.0
2025-07-03,408.0,63.0,301.0,44.0,2.0,73.0,77.0,66.0,15.0,22.1,36.0,,,36.0,,63.0,,,50.9,19.4,20.7,512.0,291.0,1.7,HIGH,OVERREACHING,DECREASING,25.0,LOW,1978.0,1796.0,3814.0,8800.0,20256.0
2025-07-04,450.0,69.0,302.0,79.0,1.0,78.0,78.0,62.0,15.0,23.9,43.0,,,36.0,,,,,,,,432.0,284.0,1.5,HIGH,OVERREACHING,DECREASING,50.0,MODERATE,778.0,1798.0,3817.0,8809.0,20269.0
2025-07-05,391.0,62.0,262.0,67.0,10.0,77.0,83.0,86.0,15.0,13.4,39.0,,,38.0,,64.0,,,50.8,19.5,20.7,352.0,278.0,1.2,OPTIMAL,UNPRODUCTIVE,DECREASING,60.0,MODERATE,1.0,1800.0,3821.0,8818.0,20283.0
2025-07-06,294.0,75.0,219.0,0.0,10.0,51.0,72.0,76.0,15.0,17.0,24.0,,,38.0,,64.0,,40.0,50.8,19.5,20.7,622.0,333.0,1.8,HIGH,PRODUCTIVE,NO_CHANGE,1.0,POOR,4667.0,1787.0,3785.0,8688.0,19997.0
2025-07-07,333.0,66.0,192.0,75.0,0.0,72.0,93.0,88.0,14.0,13.1,31.0,,,39.0,,,,,,,,525.0,329.0,1.5,HIGH,PRODUCTIVE,NO_CHANGE,2.0,POOR,3307.0,1789.0,3789.0,8698.0,20013.0
2025-07-08,401.0,62.0,252.0,87.0,8.0,82.0,85.0,84.0,14.0,14.0,36.0,,,40.0,,64.0,,,50.8,19.5,20.7,428.0,326.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,34.0,LOW,1718.0,1791.0,3792.0,8708.0,20028.0
2025-07-09,392.0,62.0,252.0,78.0,0.0,80.0,92.0,100.0,13.0,10.1,35.0,,,40.0,,64.0,,,50.8,19.5,20.7,331.0,323.0,1.0,OPTIMAL,PRODUCTIVE,NO_CHANGE,76.0,HIGH,321.0,1803.0,3813.0,8757.0,20127.0
2025-07-10,471.0,52.0,350.0,69.0,45.0,80.0,78.0,96.0,14.0,11.1,40.0,,,42.0,,63.0,,,50.9,19.4,20.7,265.0,314.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,82.0,HIGH,1.0,1823.0,3851.0,8843.0,20301.0
2025-07-11,390.0,105.0,167.0,118.0,17.0,81.0,93.0,100.0,14.0,8.7,30.0,,,45.0,,63.0,,40.0,50.9,19.4,20.7,639.0,387.0,1.6,HIGH,PRODUCTIVE,NO_CHANGE,9.0,POOR,4433.0,1808.0,3829.0,8789.0,20143.0
2025-07-12,287.0,66.0,180.0,41.0,5.0,59.0,82.0,63.0,15.0,23.4,19.0,,,43.0,,63.0,,,50.9,19.4,20.7,530.0,383.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,25.0,LOW,2388.0,1811.0,3832.0,8799.0,20159.0
2025-07-13,285.0,57.0,166.0,62.0,0.0,63.0,95.0,100.0,13.0,6.8,33.0,,,45.0,,63.0,,41.0,50.9,19.4,20.7,1212.0,511.0,2.3,VERY_HIGH,PRODUCTIVE,INCREASING,1.0,POOR,5760.0,1768.0,3707.0,8033.0,18443.0
2025-07-14,428.0,60.0,323.0,45.0,13.0,78.0,83.0,91.0,14.0,12.1,38.0,,,45.0,,,,,,,,1059.0,508.0,2.0,VERY_HIGH,PRODUCTIVE,INCREASING,1.0,POOR,4239.0,1769.0,3708.0,8033.0,18447.0
2025-07-15,444.0,53.0,285.0,106.0,11.0,83.0,84.0,79.0,13.0,15.6,40.0,,,45.0,,63.0,,,50.9,19.4,20.7,906.0,505.0,1.7,HIGH,PRODUCTIVE,INCREASING,26.0,LOW,2663.0,1770.0,3709.0,8033.0,18450.0
2025-07-16,444.0,52.0,321.0,71.0,12.0,79.0,77.0,75.0,12.0,17.6,48.0,,,45.0,,,,,,,,752.0,503.0,1.4,OPTIMAL,PRODUCTIVE,INCREASING,51.0,MODERATE,1344.0,1771.0,3710.0,8033.0,18454.0
2025-07-17,396.0,76.0,220.0,100.0,1.0,81.0,91.0,81.0,12.0,14.7,37.0,,,46.0,,62.0,,41.0,51.1,19.2,20.7,973.0,559.0,1.7,HIGH,PRODUCTIVE,INCREASING,25.0,LOW,2803.0,1771.0,3710.0,8033.0,18414.0
2025-07-18,434.0,69.0,247.0,118.0,13.0,85.0,89.0,91.0,13.0,12.2,42.0,,,46.0,,,,,,,,818.0,557.0,1.4,OPTIMAL,PRODUCTIVE,INCREASING,50.0,MODERATE,1433.0,1772.0,3711.0,8033.0,18419.0
2025-07-19,398.0,95.0,203.0,100.0,5.0,78.0,88.0,67.0,15.0,21.4,33.0,,,47.0,,,,,,,,664.0,555.0,1.1,OPTIMAL,PRODUCTIVE,INCREASING,59.0,MODERATE,563.0,1773.0,3712.0,8033.0,18423.0
2025-07-20,319.0,57.0,203.0,59.0,16.0,64.0,76.0,63.0,15.0,23.3,35.0,,,46.0,,62.0,,42.0,51.1,19.2,20.7,1230.0,684.0,1.7,HIGH,PRODUCTIVE,INCREASING,1.0,POOR,4378.0,1747.0,3668.0,7969.0,17953.0
2025-07-21,535.0,112.0,341.0,82.0,21.0,73.0,72.0,49.0,16.0,29.7,49.0,,,43.0,,,,,,,,1004.0,688.0,1.4,OPTIMAL,PRODUCTIVE,INCREASING,25.0,LOW,1827.0,1748.0,3669.0,7969.0,17956.0
2025-07-22,325.0,97.0,184.0,44.0,0.0,68.0,85.0,78.0,14.0,16.0,30.0,,,43.0,,,,,,,,822.0,684.0,1.2,OPTIMAL,PRODUCTIVE,INCREASING,50.0,MODERATE,1092.0,1749.0,3670.0,7969.0,17959.0
2025-07-23,424.0,65.0,290.0,69.0,27.0,80.0,84.0,95.0,13.0,11.2,36.0,,,43.0,,61.0,,,51.2,19.0,20.7,640.0,680.0,0.9,OPTIMAL,PRODUCTIVE,INCREASING,71.0,MODERATE,1.0,1749.0,3670.0,7969.0,17963.0
2025-07-24,429.0,112.0,227.0,90.0,0.0,86.0,95.0,100.0,13.0,7.5,42.0,,,43.0,,61.0,,42.0,51.2,19.0,20.7,639.0,683.0,0.9,OPTIMAL,PRODUCTIVE,INCREASING,75.0,HIGH,1097.0,1755.0,3674.0,7969.0,17978.0
2025-07-25,547.0,59.0,381.0,107.0,53.0,76.0,70.0,77.0,13.0,16.4,49.0,,,44.0,,61.0,,,51.2,19.0,20.7,522.0,668.0,0.7,LOW,PRODUCTIVE,INCREASING,80.0,HIGH,1.0,1755.0,3674.0,7969.0,17980.0
